GRID_OID,PLAIN,HILL,MOUNTAIN,PLAIN_M,HILL_M,MOUNTAIN_M,TOTAL_M
22700,0,4,15,0.0,0.210526316,0.789473684,1
22701,0,11,8,0.0,0.578947368,0.421052632,1
22702,0,7,12,0.0,0.368421053,0.631578947,1
22703,1,17,2,0.05,0.85,0.1,1
22704,0,17,3,0.0,0.85,0.15,1
22705,0,19,0,0.0,1.0,0.0,1
22706,0,15,4,0.0,0.789473684,0.210526316,1
22707,0,7,12,0.0,0.368421053,0.631578947,1
22708,0,19,0,0.0,1.0,0.0,1
22709,0,19,0,0.0,1.0,0.0,1
22710,0,20,0,0.0,1.0,0.0,1
22711,0,17,3,0.0,0.85,0.15,1
22712,0,16,3,0.0,0.842105263,0.157894737,1
22713,0,4,16,0.0,0.2,0.8,1
22714,0,3,17,0.0,0.15,0.85,1
22715,0,2,16,0.0,0.111111111,0.888888889,1
22716,0,2,18,0.0,0.1,0.9,1
22717,0,5,14,0.0,0.263157895,0.736842105,1
22718,0,0,20,0.0,0.0,1.0,1
22719,0,0,19,0.0,0.0,1.0,1
22720,0,0,19,0.0,0.0,1.0,1
22721,0,0,20,0.0,0.0,1.0,1
22722,0,0,19,0.0,0.0,1.0,1
22723,0,0,19,0.0,0.0,1.0,1
22724,5,8,7,0.25,0.4,0.35,1
22725,1,10,9,0.05,0.5,0.45,1
22726,0,7,12,0.0,0.368421053,0.631578947,1
22727,2,17,0,0.105263158,0.894736842,0.0,1
22728,7,12,0,0.368421053,0.631578947,0.0,1
22729,19,0,0,1.0,0.0,0.0,1
22730,19,0,0,1.0,0.0,0.0,1
22731,20,0,0,1.0,0.0,0.0,1
22732,21,0,0,1.0,0.0,0.0,1
22733,18,0,0,1.0,0.0,0.0,1
22734,20,0,0,1.0,0.0,0.0,1
22735,19,0,0,1.0,0.0,0.0,1
22736,18,0,0,1.0,0.0,0.0,1
22737,7,13,0,0.35,0.65,0.0,1
22738,4,16,0,0.2,0.8,0.0,1
22739,3,17,0,0.15,0.85,0.0,1
22740,1,17,0,0.055555556,0.944444444,0.0,1
22741,1,18,0,0.052631579,0.947368421,0.0,1
22742,4,16,0,0.2,0.8,0.0,1
22743,3,15,0,0.166666667,0.833333333,0.0,1
22744,3,17,0,0.15,0.85,0.0,1
22745,1,19,0,0.05,0.95,0.0,1
22746,1,18,0,0.052631579,0.947368421,0.0,1
22747,7,11,0,0.388888889,0.611111111,0.0,1
22748,8,8,0,0.5,0.5,0.0,1
22756,3,14,0,0.176470588,0.823529412,0.0,1
22757,0,20,0,0.0,1.0,0.0,1
22758,1,16,0,0.058823529,0.941176471,0.0,1
22773,0,8,0,0.0,1.0,0.0,1
22817,2,9,0,0.181818182,0.818181818,0.0,1
22818,1,7,0,0.125,0.875,0.0,1
22819,2,9,0,0.181818182,0.818181818,0.0,1
22820,0,16,0,0.0,1.0,0.0,1
22821,0,19,0,0.0,1.0,0.0,1
22822,0,15,3,0.0,0.833333333,0.166666667,1
22823,0,17,3,0.0,0.85,0.15,1
22824,0,19,0,0.0,1.0,0.0,1
22825,1,19,0,0.05,0.95,0.0,1
22826,0,20,0,0.0,1.0,0.0,1
22827,4,13,0,0.235294118,0.764705882,0.0,1
22921,3,7,0,0.3,0.7,0.0,1
22922,0,18,2,0.0,0.9,0.1,1
22923,0,7,13,0.0,0.35,0.65,1
22924,1,17,0,0.055555556,0.944444444,0.0,1
22925,0,19,0,0.0,1.0,0.0,1
22926,1,18,0,0.052631579,0.947368421,0.0,1
22927,11,9,0,0.55,0.45,0.0,1
22928,5,13,2,0.25,0.65,0.1,1
22929,0,7,13,0.0,0.35,0.65,1
22930,0,10,9,0.0,0.526315789,0.473684211,1
22931,0,5,14,0.0,0.263157895,0.736842105,1
22932,0,13,5,0.0,0.722222222,0.277777778,1
22933,0,5,14,0.0,0.263157895,0.736842105,1
22934,0,19,1,0.0,0.95,0.05,1
22935,0,12,8,0.0,0.6,0.4,1
22936,0,0,20,0.0,0.0,1.0,1
22937,0,15,3,0.0,0.833333333,0.166666667,1
22938,0,20,0,0.0,1.0,0.0,1
22939,0,18,0,0.0,1.0,0.0,1
22940,0,16,4,0.0,0.8,0.2,1
22941,0,14,6,0.0,0.7,0.3,1
22942,0,7,13,0.0,0.35,0.65,1
22943,0,7,13,0.0,0.35,0.65,1
22944,0,0,18,0.0,0.0,1.0,1
22945,0,0,20,0.0,0.0,1.0,1
22946,0,0,19,0.0,0.0,1.0,1
22947,0,0,19,0.0,0.0,1.0,1
22948,0,0,20,0.0,0.0,1.0,1
22949,0,0,20,0.0,0.0,1.0,1
22950,0,0,20,0.0,0.0,1.0,1
22951,0,0,18,0.0,0.0,1.0,1
22952,1,8,11,0.05,0.4,0.55,1
22953,7,9,2,0.388888889,0.5,0.111111111,1
22954,0,11,8,0.0,0.578947368,0.421052632,1
22955,4,14,2,0.2,0.7,0.1,1
22956,14,7,0,0.666666667,0.333333333,0.0,1
22957,18,2,0,0.9,0.1,0.0,1
22958,18,0,0,1.0,0.0,0.0,1
22959,19,0,0,1.0,0.0,0.0,1
22960,19,0,0,1.0,0.0,0.0,1
22961,19,0,0,1.0,0.0,0.0,1
22962,21,0,0,1.0,0.0,0.0,1
22963,20,0,0,1.0,0.0,0.0,1
22964,18,0,0,1.0,0.0,0.0,1
22965,20,0,0,1.0,0.0,0.0,1
22966,19,0,0,1.0,0.0,0.0,1
22967,18,0,0,1.0,0.0,0.0,1
22968,15,5,0,0.75,0.25,0.0,1
22969,17,3,0,0.85,0.15,0.0,1
22970,10,9,0,0.526315789,0.473684211,0.0,1
22971,10,9,0,0.526315789,0.473684211,0.0,1
22972,12,7,0,0.631578947,0.368421053,0.0,1
22973,6,12,0,0.333333333,0.666666667,0.0,1
22974,0,20,0,0.0,1.0,0.0,1
22975,10,10,0,0.5,0.5,0.0,1
22976,9,11,0,0.45,0.55,0.0,1
22977,0,18,0,0.0,1.0,0.0,1
22978,0,19,0,0.0,1.0,0.0,1
22979,4,16,0,0.2,0.8,0.0,1
22982,7,6,0,0.538461538,0.461538462,0.0,1
22983,3,9,3,0.2,0.6,0.2,1
22984,1,11,5,0.058823529,0.647058824,0.294117647,1
22985,0,14,6,0.0,0.7,0.3,1
22986,0,18,1,0.0,0.947368421,0.052631579,1
22987,0,7,0,0.0,1.0,0.0,1
23005,6,13,0,0.315789474,0.684210526,0.0,1
23050,0,1,0,0.0,1.0,0.0,1
23051,1,6,0,0.142857143,0.857142857,0.0,1
23052,2,14,0,0.125,0.875,0.0,1
23053,0,10,10,0.0,0.5,0.5,1
23054,0,14,6,0.0,0.7,0.3,1
23055,0,19,0,0.0,1.0,0.0,1
23056,3,13,0,0.1875,0.8125,0.0,1
23057,5,2,0,0.714285714,0.285714286,0.0,1
23145,2,5,0,0.285714286,0.714285714,0.0,1
23150,0,16,0,0.0,1.0,0.0,1
23151,0,18,1,0.0,0.947368421,0.052631579,1
23152,0,17,3,0.0,0.85,0.15,1
23153,2,16,3,0.095238095,0.761904762,0.142857143,1
23154,0,19,0,0.0,1.0,0.0,1
23155,0,19,0,0.0,1.0,0.0,1
23156,4,14,1,0.210526316,0.736842105,0.052631579,1
23157,0,6,13,0.0,0.315789474,0.684210526,1
23158,0,0,19,0.0,0.0,1.0,1
23159,0,9,11,0.0,0.45,0.55,1
23160,0,18,2,0.0,0.9,0.1,1
23161,0,3,16,0.0,0.157894737,0.842105263,1
23162,0,5,15,0.0,0.25,0.75,1
23163,0,17,1,0.0,0.944444444,0.055555556,1
23164,0,7,12,0.0,0.368421053,0.631578947,1
23165,0,12,7,0.0,0.631578947,0.368421053,1
23166,0,7,13,0.0,0.35,0.65,1
23167,0,20,0,0.0,1.0,0.0,1
23168,0,7,13,0.0,0.35,0.65,1
23169,0,4,15,0.0,0.210526316,0.789473684,1
23170,0,1,18,0.0,0.052631579,0.947368421,1
23171,0,0,18,0.0,0.0,1.0,1
23172,0,0,20,0.0,0.0,1.0,1
23173,0,1,19,0.0,0.05,0.95,1
23174,0,0,20,0.0,0.0,1.0,1
23175,0,0,19,0.0,0.0,1.0,1
23176,0,0,19,0.0,0.0,1.0,1
23177,0,0,19,0.0,0.0,1.0,1
23178,0,0,19,0.0,0.0,1.0,1
23179,0,0,20,0.0,0.0,1.0,1
23180,0,6,14,0.0,0.3,0.7,1
23181,0,8,12,0.0,0.4,0.6,1
23182,0,4,15,0.0,0.210526316,0.789473684,1
23183,0,17,2,0.0,0.894736842,0.105263158,1
23184,11,8,0,0.578947368,0.421052632,0.0,1
23185,19,0,0,1.0,0.0,0.0,1
23186,20,0,0,1.0,0.0,0.0,1
23187,21,0,0,1.0,0.0,0.0,1
23188,19,0,0,1.0,0.0,0.0,1
23189,16,3,0,0.842105263,0.157894737,0.0,1
23190,19,0,0,1.0,0.0,0.0,1
23191,18,0,0,1.0,0.0,0.0,1
23192,20,0,0,1.0,0.0,0.0,1
23193,21,0,0,1.0,0.0,0.0,1
23194,17,3,0,0.85,0.15,0.0,1
23195,16,3,0,0.842105263,0.157894737,0.0,1
23196,16,3,0,0.842105263,0.157894737,0.0,1
23197,6,13,0,0.315789474,0.684210526,0.0,1
23198,3,16,0,0.157894737,0.842105263,0.0,1
23199,1,19,0,0.05,0.95,0.0,1
23200,0,20,0,0.0,1.0,0.0,1
23201,0,18,0,0.0,1.0,0.0,1
23202,0,18,2,0.0,0.9,0.1,1
23203,0,16,3,0.0,0.842105263,0.157894737,1
23204,1,18,0,0.052631579,0.947368421,0.0,1
23205,8,12,0,0.4,0.6,0.0,1
23206,0,21,0,0.0,1.0,0.0,1
23207,1,19,0,0.05,0.95,0.0,1
23208,12,7,0,0.631578947,0.368421053,0.0,1
23209,11,5,0,0.6875,0.3125,0.0,1
23210,1,12,4,0.058823529,0.705882353,0.235294118,1
23211,0,9,11,0.0,0.45,0.55,1
23212,0,1,19,0.0,0.05,0.95,1
23213,0,2,18,0.0,0.1,0.9,1
23214,0,9,10,0.0,0.473684211,0.526315789,1
23234,2,2,0,0.5,0.5,0.0,1
23236,1,5,0,0.166666667,0.833333333,0.0,1
23281,2,9,0,0.181818182,0.818181818,0.0,1
23282,0,12,1,0.0,0.923076923,0.076923077,1
23283,0,7,5,0.0,0.583333333,0.416666667,1
23284,0,13,0,0.0,1.0,0.0,1
23373,14,3,0,0.823529412,0.176470588,0.0,1
23374,18,0,0,1.0,0.0,0.0,1
23378,2,13,1,0.125,0.8125,0.0625,1
23379,2,13,4,0.105263158,0.684210526,0.210526316,1
23380,0,19,0,0.0,1.0,0.0,1
23381,0,19,0,0.0,1.0,0.0,1
23382,0,14,4,0.0,0.777777778,0.222222222,1
23383,0,20,0,0.0,1.0,0.0,1
23384,11,9,0,0.55,0.45,0.0,1
23385,2,5,13,0.1,0.25,0.65,1
23386,0,6,12,0.0,0.333333333,0.666666667,1
23387,0,0,20,0.0,0.0,1.0,1
23388,0,11,7,0.0,0.611111111,0.388888889,1
23389,0,18,2,0.0,0.9,0.1,1
23390,0,6,13,0.0,0.315789474,0.684210526,1
23391,0,12,8,0.0,0.6,0.4,1
23392,0,13,7,0.0,0.65,0.35,1
23393,0,11,8,0.0,0.578947368,0.421052632,1
23394,0,4,15,0.0,0.210526316,0.789473684,1
23395,0,8,11,0.0,0.421052632,0.578947368,1
23396,0,8,11,0.0,0.421052632,0.578947368,1
23397,0,0,20,0.0,0.0,1.0,1
23398,0,0,20,0.0,0.0,1.0,1
23399,0,0,19,0.0,0.0,1.0,1
23400,0,0,20,0.0,0.0,1.0,1
23401,0,0,18,0.0,0.0,1.0,1
23402,0,0,20,0.0,0.0,1.0,1
23403,0,0,19,0.0,0.0,1.0,1
23404,0,0,20,0.0,0.0,1.0,1
23405,0,0,20,0.0,0.0,1.0,1
23406,0,0,19,0.0,0.0,1.0,1
23407,0,1,17,0.0,0.055555556,0.944444444,1
23408,0,12,8,0.0,0.6,0.4,1
23409,0,13,5,0.0,0.722222222,0.277777778,1
23410,3,12,5,0.15,0.6,0.25,1
23411,7,8,5,0.35,0.4,0.25,1
23412,3,17,0,0.15,0.85,0.0,1
23413,14,4,0,0.777777778,0.222222222,0.0,1
23414,19,0,0,1.0,0.0,0.0,1
23415,20,0,0,1.0,0.0,0.0,1
23416,18,0,0,1.0,0.0,0.0,1
23417,21,0,0,1.0,0.0,0.0,1
23418,20,0,0,1.0,0.0,0.0,1
23419,19,0,0,1.0,0.0,0.0,1
23420,19,0,0,1.0,0.0,0.0,1
23421,19,0,0,1.0,0.0,0.0,1
23422,6,12,0,0.333333333,0.666666667,0.0,1
23423,3,17,0,0.15,0.85,0.0,1
23424,0,20,0,0.0,1.0,0.0,1
23425,1,19,0,0.05,0.95,0.0,1
23426,12,7,0,0.631578947,0.368421053,0.0,1
23427,14,6,0,0.7,0.3,0.0,1
23428,2,17,0,0.105263158,0.894736842,0.0,1
23429,0,20,0,0.0,1.0,0.0,1
23430,0,21,0,0.0,1.0,0.0,1
23431,0,20,0,0.0,1.0,0.0,1
23432,4,15,0,0.210526316,0.789473684,0.0,1
23433,16,3,0,0.842105263,0.157894737,0.0,1
23434,15,4,0,0.789473684,0.210526316,0.0,1
23435,0,19,0,0.0,1.0,0.0,1
23436,0,20,0,0.0,1.0,0.0,1
23437,0,20,0,0.0,1.0,0.0,1
23438,0,13,5,0.0,0.722222222,0.277777778,1
23439,0,8,11,0.0,0.421052632,0.578947368,1
23440,0,3,16,0.0,0.157894737,0.842105263,1
23441,0,3,17,0.0,0.15,0.85,1
23442,0,12,7,0.0,0.631578947,0.368421053,1
23465,0,4,0,0.0,1.0,0.0,1
23599,16,1,0,0.941176471,0.058823529,0.0,1
23600,6,8,0,0.428571429,0.571428571,0.0,1
23601,4,6,0,0.4,0.6,0.0,1
23602,1,0,0,1.0,0.0,0.0,1
23603,3,0,0,1.0,0.0,0.0,1
23607,1,7,0,0.125,0.875,0.0,1
23608,3,16,0,0.157894737,0.842105263,0.0,1
23609,0,19,1,0.0,0.95,0.05,1
23610,0,8,12,0.0,0.4,0.6,1
23611,1,18,0,0.052631579,0.947368421,0.0,1
23612,0,18,0,0.0,1.0,0.0,1
23613,2,14,4,0.1,0.7,0.2,1
23614,0,0,19,0.0,0.0,1.0,1
23615,0,0,21,0.0,0.0,1.0,1
23616,0,2,18,0.0,0.1,0.9,1
23617,0,5,14,0.0,0.263157895,0.736842105,1
23618,0,5,14,0.0,0.263157895,0.736842105,1
23619,0,6,13,0.0,0.315789474,0.684210526,1
23620,0,9,10,0.0,0.473684211,0.526315789,1
23621,0,15,4,0.0,0.789473684,0.210526316,1
23622,0,12,8,0.0,0.6,0.4,1
23623,0,6,15,0.0,0.285714286,0.714285714,1
23624,0,10,9,0.0,0.526315789,0.473684211,1
23625,0,11,8,0.0,0.578947368,0.421052632,1
23626,0,1,17,0.0,0.055555556,0.944444444,1
23627,0,0,20,0.0,0.0,1.0,1
23628,0,0,19,0.0,0.0,1.0,1
23629,0,0,20,0.0,0.0,1.0,1
23630,0,0,20,0.0,0.0,1.0,1
23631,0,0,18,0.0,0.0,1.0,1
23632,0,0,19,0.0,0.0,1.0,1
23633,0,0,19,0.0,0.0,1.0,1
23634,0,0,19,0.0,0.0,1.0,1
23635,0,0,21,0.0,0.0,1.0,1
23636,0,8,12,0.0,0.4,0.6,1
23637,0,9,10,0.0,0.473684211,0.526315789,1
23638,7,12,1,0.35,0.6,0.05,1
23639,15,4,0,0.789473684,0.210526316,0.0,1
23640,18,0,0,1.0,0.0,0.0,1
23641,17,3,0,0.85,0.15,0.0,1
23642,21,0,0,1.0,0.0,0.0,1
23643,19,0,0,1.0,0.0,0.0,1
23644,19,0,0,1.0,0.0,0.0,1
23645,19,0,0,1.0,0.0,0.0,1
23646,19,0,0,1.0,0.0,0.0,1
23647,19,0,0,1.0,0.0,0.0,1
23648,21,0,0,1.0,0.0,0.0,1
23649,20,0,0,1.0,0.0,0.0,1
23650,16,2,0,0.888888889,0.111111111,0.0,1
23651,10,9,0,0.526315789,0.473684211,0.0,1
23652,7,13,0,0.35,0.65,0.0,1
23653,6,12,0,0.333333333,0.666666667,0.0,1
23654,16,4,0,0.8,0.2,0.0,1
23655,20,0,0,1.0,0.0,0.0,1
23656,7,11,0,0.388888889,0.611111111,0.0,1
23657,0,20,0,0.0,1.0,0.0,1
23658,2,16,0,0.111111111,0.888888889,0.0,1
23659,0,15,4,0.0,0.789473684,0.210526316,1
23660,3,17,0,0.15,0.85,0.0,1
23661,15,5,0,0.75,0.25,0.0,1
23662,18,0,0,1.0,0.0,0.0,1
23663,20,0,0,1.0,0.0,0.0,1
23664,13,5,0,0.722222222,0.277777778,0.0,1
23665,5,14,0,0.263157895,0.736842105,0.0,1
23666,2,18,0,0.1,0.9,0.0,1
23667,0,13,8,0.0,0.619047619,0.380952381,1
23668,0,7,12,0.0,0.368421053,0.631578947,1
23669,0,3,17,0.0,0.15,0.85,1
23670,0,5,13,0.0,0.277777778,0.722222222,1
23671,0,5,0,0.0,1.0,0.0,1
23712,2,1,0,0.666666667,0.333333333,0.0,1
23827,0,7,0,0.0,1.0,0.0,1
23828,7,13,0,0.35,0.65,0.0,1
23829,2,2,0,0.5,0.5,0.0,1
23835,4,0,0,1.0,0.0,0.0,1
23836,5,5,0,0.5,0.5,0.0,1
23837,0,17,2,0.0,0.894736842,0.105263158,1
23838,1,10,8,0.052631579,0.526315789,0.421052632,1
23839,4,13,2,0.210526316,0.684210526,0.105263158,1
23840,0,18,2,0.0,0.9,0.1,1
23841,0,7,13,0.0,0.35,0.65,1
23842,0,3,17,0.0,0.15,0.85,1
23843,0,4,14,0.0,0.222222222,0.777777778,1
23844,0,1,17,0.0,0.055555556,0.944444444,1
23845,0,8,12,0.0,0.4,0.6,1
23846,0,11,9,0.0,0.55,0.45,1
23847,0,0,20,0.0,0.0,1.0,1
23848,0,0,21,0.0,0.0,1.0,1
23849,0,4,15,0.0,0.210526316,0.789473684,1
23850,0,4,15,0.0,0.210526316,0.789473684,1
23851,0,9,11,0.0,0.45,0.55,1
23852,0,12,6,0.0,0.666666667,0.333333333,1
23853,0,3,17,0.0,0.15,0.85,1
23854,0,1,19,0.0,0.05,0.95,1
23855,0,0,19,0.0,0.0,1.0,1
23856,0,0,19,0.0,0.0,1.0,1
23857,0,0,19,0.0,0.0,1.0,1
23858,0,0,19,0.0,0.0,1.0,1
23859,0,0,20,0.0,0.0,1.0,1
23860,0,0,20,0.0,0.0,1.0,1
23861,0,0,20,0.0,0.0,1.0,1
23862,0,0,18,0.0,0.0,1.0,1
23863,0,2,18,0.0,0.1,0.9,1
23864,0,3,15,0.0,0.166666667,0.833333333,1
23865,0,0,20,0.0,0.0,1.0,1
23866,0,16,3,0.0,0.842105263,0.157894737,1
23867,12,8,0,0.6,0.4,0.0,1
23868,19,0,0,1.0,0.0,0.0,1
23869,19,0,0,1.0,0.0,0.0,1
23870,19,0,0,1.0,0.0,0.0,1
23871,19,0,0,1.0,0.0,0.0,1
23872,20,0,0,1.0,0.0,0.0,1
23873,20,0,0,1.0,0.0,0.0,1
23874,19,0,0,1.0,0.0,0.0,1
23875,17,2,0,0.894736842,0.105263158,0.0,1
23876,14,5,0,0.736842105,0.263157895,0.0,1
23877,6,12,0,0.333333333,0.666666667,0.0,1
23878,5,15,0,0.25,0.75,0.0,1
23879,2,19,0,0.095238095,0.904761905,0.0,1
23880,1,19,0,0.05,0.95,0.0,1
23881,3,15,0,0.166666667,0.833333333,0.0,1
23882,18,1,0,0.947368421,0.052631579,0.0,1
23883,19,0,0,1.0,0.0,0.0,1
23884,19,0,0,1.0,0.0,0.0,1
23885,7,13,0,0.35,0.65,0.0,1
23886,7,13,0,0.35,0.65,0.0,1
23887,16,2,0,0.888888889,0.111111111,0.0,1
23888,16,3,0,0.842105263,0.157894737,0.0,1
23889,17,2,0,0.894736842,0.105263158,0.0,1
23890,19,0,0,1.0,0.0,0.0,1
23891,20,0,0,1.0,0.0,0.0,1
23892,18,1,0,0.947368421,0.052631579,0.0,1
23893,14,5,0,0.736842105,0.263157895,0.0,1
23894,8,11,0,0.421052632,0.578947368,0.0,1
23895,0,18,2,0.0,0.9,0.1,1
23896,0,12,7,0.0,0.631578947,0.368421053,1
23897,0,11,9,0.0,0.55,0.45,1
23898,0,8,9,0.0,0.470588235,0.529411765,1
23899,0,5,2,0.0,0.714285714,0.285714286,1
23941,0,10,0,0.0,1.0,0.0,1
23942,3,9,0,0.25,0.75,0.0,1
23943,2,0,0,1.0,0.0,0.0,1
24056,0,10,0,0.0,1.0,0.0,1
24057,1,18,0,0.052631579,0.947368421,0.0,1
24063,7,2,0,0.777777778,0.222222222,0.0,1
24064,16,3,0,0.842105263,0.157894737,0.0,1
24065,11,9,0,0.55,0.45,0.0,1
24066,2,18,0,0.1,0.9,0.0,1
24067,1,18,0,0.052631579,0.947368421,0.0,1
24068,11,8,0,0.578947368,0.421052632,0.0,1
24069,1,18,0,0.052631579,0.947368421,0.0,1
24070,0,10,8,0.0,0.555555556,0.444444444,1
24071,0,0,20,0.0,0.0,1.0,1
24072,0,13,7,0.0,0.65,0.35,1
24073,0,13,7,0.0,0.65,0.35,1
24074,0,15,3,0.0,0.833333333,0.166666667,1
24075,0,15,4,0.0,0.789473684,0.210526316,1
24076,0,6,13,0.0,0.315789474,0.684210526,1
24077,0,15,4,0.0,0.789473684,0.210526316,1
24078,1,11,8,0.05,0.55,0.4,1
24079,1,12,7,0.05,0.6,0.35,1
24080,0,16,3,0.0,0.842105263,0.157894737,1
24081,0,6,13,0.0,0.315789474,0.684210526,1
24082,0,3,16,0.0,0.157894737,0.842105263,1
24083,0,3,15,0.0,0.166666667,0.833333333,1
24084,0,2,18,0.0,0.1,0.9,1
24085,0,0,20,0.0,0.0,1.0,1
24086,0,0,20,0.0,0.0,1.0,1
24087,0,0,20,0.0,0.0,1.0,1
24088,0,0,18,0.0,0.0,1.0,1
24089,0,0,19,0.0,0.0,1.0,1
24090,0,0,19,0.0,0.0,1.0,1
24091,0,1,20,0.0,0.047619048,0.952380952,1
24092,0,2,18,0.0,0.1,0.9,1
24093,0,8,10,0.0,0.444444444,0.555555556,1
24094,0,2,18,0.0,0.1,0.9,1
24095,3,15,0,0.166666667,0.833333333,0.0,1
24096,18,1,0,0.947368421,0.052631579,0.0,1
24097,20,0,0,1.0,0.0,0.0,1
24098,20,1,0,0.952380952,0.047619048,0.0,1
24099,17,2,0,0.894736842,0.105263158,0.0,1
24100,19,0,0,1.0,0.0,0.0,1
24101,18,0,0,1.0,0.0,0.0,1
24102,15,4,0,0.789473684,0.210526316,0.0,1
24103,17,4,0,0.80952381,0.19047619,0.0,1
24104,17,3,0,0.85,0.15,0.0,1
24105,18,1,0,0.947368421,0.052631579,0.0,1
24106,4,14,0,0.222222222,0.777777778,0.0,1
24107,1,18,1,0.05,0.9,0.05,1
24108,0,13,5,0.0,0.722222222,0.277777778,1
24109,6,14,0,0.3,0.7,0.0,1
24110,21,0,0,1.0,0.0,0.0,1
24111,19,0,0,1.0,0.0,0.0,1
24112,18,2,0,0.9,0.1,0.0,1
24113,18,1,0,0.947368421,0.052631579,0.0,1
24114,18,1,0,0.947368421,0.052631579,0.0,1
24115,19,1,0,0.95,0.05,0.0,1
24116,20,0,0,1.0,0.0,0.0,1
24117,19,0,0,1.0,0.0,0.0,1
24118,19,0,0,1.0,0.0,0.0,1
24119,19,0,0,1.0,0.0,0.0,1
24120,20,0,0,1.0,0.0,0.0,1
24121,7,13,0,0.35,0.65,0.0,1
24122,1,15,4,0.05,0.75,0.2,1
24123,0,18,2,0.0,0.9,0.1,1
24124,0,15,3,0.0,0.833333333,0.166666667,1
24125,0,15,1,0.0,0.9375,0.0625,1
24171,2,9,0,0.181818182,0.818181818,0.0,1
24284,3,10,0,0.230769231,0.769230769,0.0,1
24285,4,15,0,0.210526316,0.789473684,0.0,1
24286,14,3,0,0.823529412,0.176470588,0.0,1
24287,3,0,0,1.0,0.0,0.0,1
24292,2,2,0,0.5,0.5,0.0,1
24293,14,3,0,0.823529412,0.176470588,0.0,1
24294,5,15,0,0.25,0.75,0.0,1
24295,0,18,0,0.0,1.0,0.0,1
24296,1,17,2,0.05,0.85,0.1,1
24297,0,16,5,0.0,0.761904762,0.238095238,1
24298,0,17,3,0.0,0.85,0.15,1
24299,0,7,11,0.0,0.388888889,0.611111111,1
24300,0,2,17,0.0,0.105263158,0.894736842,1
24301,0,18,1,0.0,0.947368421,0.052631579,1
24302,0,14,5,0.0,0.736842105,0.263157895,1
24303,0,5,15,0.0,0.25,0.75,1
24304,0,12,8,0.0,0.6,0.4,1
24305,0,15,4,0.0,0.789473684,0.210526316,1
24306,0,10,8,0.0,0.555555556,0.444444444,1
24307,7,12,1,0.35,0.6,0.05,1
24308,7,10,1,0.388888889,0.555555556,0.055555556,1
24309,4,14,2,0.2,0.7,0.1,1
24310,0,11,9,0.0,0.55,0.45,1
24311,0,1,19,0.0,0.05,0.95,1
24312,0,0,18,0.0,0.0,1.0,1
24313,0,0,19,0.0,0.0,1.0,1
24314,0,0,19,0.0,0.0,1.0,1
24315,0,0,19,0.0,0.0,1.0,1
24316,0,0,20,0.0,0.0,1.0,1
24317,0,0,19,0.0,0.0,1.0,1
24318,0,0,20,0.0,0.0,1.0,1
24319,0,0,18,0.0,0.0,1.0,1
24320,0,0,18,0.0,0.0,1.0,1
24321,0,0,20,0.0,0.0,1.0,1
24322,0,2,18,0.0,0.1,0.9,1
24323,0,0,20,0.0,0.0,1.0,1
24324,1,18,0,0.052631579,0.947368421,0.0,1
24325,18,2,0,0.9,0.1,0.0,1
24326,18,0,0,1.0,0.0,0.0,1
24327,18,1,0,0.947368421,0.052631579,0.0,1
24328,1,19,0,0.05,0.95,0.0,1
24329,16,4,0,0.8,0.2,0.0,1
24330,3,16,0,0.157894737,0.842105263,0.0,1
24331,0,16,2,0.0,0.888888889,0.111111111,1
24332,6,13,0,0.315789474,0.684210526,0.0,1
24333,7,12,0,0.368421053,0.631578947,0.0,1
24334,12,9,0,0.571428571,0.428571429,0.0,1
24335,12,8,0,0.6,0.4,0.0,1
24336,2,17,0,0.105263158,0.894736842,0.0,1
24337,4,14,0,0.222222222,0.777777778,0.0,1
24338,13,7,0,0.65,0.35,0.0,1
24339,15,3,0,0.833333333,0.166666667,0.0,1
24340,4,16,0,0.2,0.8,0.0,1
24341,13,7,0,0.65,0.35,0.0,1
24342,18,0,0,1.0,0.0,0.0,1
24343,20,0,0,1.0,0.0,0.0,1
24344,19,0,0,1.0,0.0,0.0,1
24345,20,0,0,1.0,0.0,0.0,1
24346,20,0,0,1.0,0.0,0.0,1
24347,20,0,0,1.0,0.0,0.0,1
24348,16,3,0,0.842105263,0.157894737,0.0,1
24349,1,16,2,0.052631579,0.842105263,0.105263158,1
24350,0,12,7,0.0,0.631578947,0.368421053,1
24351,0,15,4,0.0,0.789473684,0.210526316,1
24352,0,9,11,0.0,0.45,0.55,1
24353,1,13,1,0.066666667,0.866666667,0.066666667,1
24512,2,17,0,0.105263158,0.894736842,0.0,1
24513,4,14,0,0.222222222,0.777777778,0.0,1
24514,9,7,0,0.5625,0.4375,0.0,1
24521,1,5,0,0.166666667,0.833333333,0.0,1
24522,4,8,1,0.307692308,0.615384615,0.076923077,1
24523,0,19,1,0.0,0.95,0.05,1
24524,0,11,7,0.0,0.611111111,0.388888889,1
24525,0,7,12,0.0,0.368421053,0.631578947,1
24526,0,10,9,0.0,0.526315789,0.473684211,1
24527,0,3,16,0.0,0.157894737,0.842105263,1
24528,0,15,5,0.0,0.75,0.25,1
24529,0,18,2,0.0,0.9,0.1,1
24530,0,19,0,0.0,1.0,0.0,1
24531,0,18,1,0.0,0.947368421,0.052631579,1
24532,0,8,10,0.0,0.444444444,0.555555556,1
