GRID_OID,ROCK,NON_ROCK,ROCK_S,NON_ROCK_S,TOTAL_S
14978,2,0,1.0,0.0,1
14987,4,0,1.0,0.0,1
14988,4,0,1.0,0.0,1
14989,2,0,1.0,0.0,1
14990,1,0,1.0,0.0,1
14992,0,1,0.0,1.0,1
15008,1,0,1.0,0.0,1
15009,2,0,1.0,0.0,1
15010,3,0,1.0,0.0,1
15046,3,0,1.0,0.0,1
15047,2,0,1.0,0.0,1
15048,4,0,1.0,0.0,1
15049,4,0,1.0,0.0,1
15050,2,0,1.0,0.0,1
15051,4,0,1.0,0.0,1
15052,2,0,1.0,0.0,1
15053,4,0,1.0,0.0,1
15054,3,0,1.0,0.0,1
15055,2,0,1.0,0.0,1
15056,2,0,1.0,0.0,1
15144,1,0,1.0,0.0,1
15145,2,0,1.0,0.0,1
15146,1,0,1.0,0.0,1
15147,1,1,0.5,0.5,1
15148,1,1,0.5,0.5,1
15157,1,0,1.0,0.0,1
15158,2,0,1.0,0.0,1
15159,1,0,1.0,0.0,1
15160,2,0,1.0,0.0,1
15161,2,0,1.0,0.0,1
15162,1,0,1.0,0.0,1
15163,2,0,1.0,0.0,1
15164,1,0,1.0,0.0,1
15165,2,0,1.0,0.0,1
15166,2,0,1.0,0.0,1
15167,1,0,1.0,0.0,1
15168,2,0,1.0,0.0,1
15169,1,0,1.0,0.0,1
15170,2,0,1.0,0.0,1
15171,2,0,1.0,0.0,1
15172,1,0,1.0,0.0,1
15173,2,0,1.0,0.0,1
15174,1,0,1.0,0.0,1
15175,2,0,1.0,0.0,1
15176,2,0,1.0,0.0,1
15177,1,0,1.0,0.0,1
15178,2,0,1.0,0.0,1
15179,1,0,1.0,0.0,1
15180,2,0,1.0,0.0,1
15181,2,0,1.0,0.0,1
15182,1,0,1.0,0.0,1
15183,2,0,1.0,0.0,1
15184,1,0,1.0,0.0,1
15185,2,0,1.0,0.0,1
15186,2,0,1.0,0.0,1
15187,1,0,1.0,0.0,1
15188,2,0,1.0,0.0,1
15189,2,0,1.0,0.0,1
15190,1,0,1.0,0.0,1
15191,2,0,1.0,0.0,1
15192,1,0,1.0,0.0,1
15193,2,0,1.0,0.0,1
15194,2,0,1.0,0.0,1
15195,1,0,1.0,0.0,1
15196,2,0,1.0,0.0,1
15197,1,0,1.0,0.0,1
15198,2,0,1.0,0.0,1
15199,1,0,1.0,0.0,1
15215,1,0,1.0,0.0,1
15216,2,0,1.0,0.0,1
15217,2,0,1.0,0.0,1
15218,1,0,1.0,0.0,1
15219,1,0,1.0,0.0,1
15236,1,0,1.0,0.0,1
15237,2,0,1.0,0.0,1
15238,1,0,1.0,0.0,1
15239,1,0,1.0,0.0,1
15277,2,0,1.0,0.0,1
15278,2,0,1.0,0.0,1
15279,1,0,1.0,0.0,1
15280,2,0,1.0,0.0,1
15372,4,0,1.0,0.0,1
15373,2,0,1.0,0.0,1
15374,4,0,1.0,0.0,1
15375,1,0,1.0,0.0,1
15376,2,0,1.0,0.0,1
15382,1,0,1.0,0.0,1
15383,1,0,1.0,0.0,1
15384,3,0,1.0,0.0,1
15385,2,0,1.0,0.0,1
15386,4,0,1.0,0.0,1
15387,4,0,1.0,0.0,1
15388,2,0,1.0,0.0,1
15389,4,0,1.0,0.0,1
15390,4,0,1.0,0.0,1
15391,2,0,1.0,0.0,1
15392,4,0,1.0,0.0,1
15393,2,0,1.0,0.0,1
15394,4,0,1.0,0.0,1
15395,4,0,1.0,0.0,1
15396,2,0,1.0,0.0,1
15397,4,0,1.0,0.0,1
15398,2,0,1.0,0.0,1
15399,4,0,1.0,0.0,1
15400,4,0,1.0,0.0,1
15401,2,0,1.0,0.0,1
15402,4,0,1.0,0.0,1
15403,2,0,1.0,0.0,1
15404,4,0,1.0,0.0,1
15405,4,0,1.0,0.0,1
15406,2,0,1.0,0.0,1
15407,4,0,1.0,0.0,1
15408,2,0,1.0,0.0,1
15409,4,0,1.0,0.0,1
15410,4,0,1.0,0.0,1
15411,2,0,1.0,0.0,1
15412,4,0,1.0,0.0,1
15413,2,0,1.0,0.0,1
15414,4,0,1.0,0.0,1
15415,4,0,1.0,0.0,1
15416,2,0,1.0,0.0,1
15417,4,0,1.0,0.0,1
15418,4,0,1.0,0.0,1
15419,2,0,1.0,0.0,1
15420,4,0,1.0,0.0,1
15421,2,0,1.0,0.0,1
15422,4,0,1.0,0.0,1
15423,4,0,1.0,0.0,1
15424,2,0,1.0,0.0,1
15425,2,0,1.0,0.0,1
15426,1,0,1.0,0.0,1
15427,2,0,1.0,0.0,1
15442,3,0,1.0,0.0,1
15443,4,0,1.0,0.0,1
15444,2,0,1.0,0.0,1
15445,4,0,1.0,0.0,1
15446,4,0,1.0,0.0,1
15447,2,0,1.0,0.0,1
15464,1,0,1.0,0.0,1
15465,4,0,1.0,0.0,1
15466,4,0,1.0,0.0,1
15467,2,0,1.0,0.0,1
15468,1,0,1.0,0.0,1
15601,3,0,1.0,0.0,1
15602,2,0,1.0,0.0,1
15603,1,0,1.0,0.0,1
15611,2,0,1.0,0.0,1
15612,2,0,1.0,0.0,1
15613,4,0,1.0,0.0,1
15614,2,0,1.0,0.0,1
15615,4,0,1.0,0.0,1
15616,4,0,1.0,0.0,1
15617,2,0,1.0,0.0,1
15618,4,0,1.0,0.0,1
15619,4,0,1.0,0.0,1
15620,2,0,1.0,0.0,1
15621,4,0,1.0,0.0,1
15622,2,0,1.0,0.0,1
15623,4,0,1.0,0.0,1
15624,4,0,1.0,0.0,1
15625,2,0,1.0,0.0,1
15626,4,0,1.0,0.0,1
15627,2,0,1.0,0.0,1
15628,4,0,1.0,0.0,1
15629,4,0,1.0,0.0,1
15630,2,0,1.0,0.0,1
15631,4,0,1.0,0.0,1
15632,2,0,1.0,0.0,1
15633,4,0,1.0,0.0,1
15634,4,0,1.0,0.0,1
15635,2,0,1.0,0.0,1
15636,4,0,1.0,0.0,1
15637,2,0,1.0,0.0,1
15638,4,0,1.0,0.0,1
15639,4,0,1.0,0.0,1
15640,2,0,1.0,0.0,1
15641,4,0,1.0,0.0,1
15642,2,0,1.0,0.0,1
15643,4,0,1.0,0.0,1
15644,4,0,1.0,0.0,1
15645,2,0,1.0,0.0,1
15646,4,0,1.0,0.0,1
15647,4,0,1.0,0.0,1
15648,2,0,1.0,0.0,1
15649,4,0,1.0,0.0,1
15650,2,0,1.0,0.0,1
15651,4,0,1.0,0.0,1
15652,4,0,1.0,0.0,1
15653,1,0,1.0,0.0,1
15662,1,0,1.0,0.0,1
15663,1,0,1.0,0.0,1
15664,1,0,1.0,0.0,1
15669,1,0,1.0,0.0,1
15670,2,0,1.0,0.0,1
15671,4,0,1.0,0.0,1
15672,4,0,1.0,0.0,1
15673,2,0,1.0,0.0,1
15674,4,0,1.0,0.0,1
15675,4,0,1.0,0.0,1
15676,1,0,1.0,0.0,1
15691,0,1,0.0,1.0,1
15692,0,2,0.0,1.0,1
15693,0,2,0.0,1.0,1
15694,1,3,0.25,0.75,1
15695,2,0,1.0,0.0,1
15696,1,0,1.0,0.0,1
15841,1,0,1.0,0.0,1
15842,1,0,1.0,0.0,1
15843,1,0,1.0,0.0,1
15844,2,0,1.0,0.0,1
15845,2,0,1.0,0.0,1
15846,1,0,1.0,0.0,1
15847,2,0,1.0,0.0,1
15848,2,0,1.0,0.0,1
15849,1,0,1.0,0.0,1
15850,2,0,1.0,0.0,1
15851,1,0,1.0,0.0,1
15852,2,0,1.0,0.0,1
15853,2,0,1.0,0.0,1
15854,1,0,1.0,0.0,1
15855,2,0,1.0,0.0,1
15856,1,0,1.0,0.0,1
15857,2,0,1.0,0.0,1
15858,2,0,1.0,0.0,1
15859,1,0,1.0,0.0,1
15860,2,0,1.0,0.0,1
15861,1,0,1.0,0.0,1
15862,2,0,1.0,0.0,1
15863,2,0,1.0,0.0,1
15864,1,0,1.0,0.0,1
15865,2,0,1.0,0.0,1
15866,1,0,1.0,0.0,1
15867,2,0,1.0,0.0,1
15868,2,0,1.0,0.0,1
15869,1,0,1.0,0.0,1
15870,2,0,1.0,0.0,1
15871,1,0,1.0,0.0,1
15872,2,0,1.0,0.0,1
15873,2,0,1.0,0.0,1
15874,1,0,1.0,0.0,1
15875,2,0,1.0,0.0,1
15876,2,0,1.0,0.0,1
15877,1,0,1.0,0.0,1
15878,2,0,1.0,0.0,1
15879,1,0,1.0,0.0,1
15880,2,0,1.0,0.0,1
15881,2,0,1.0,0.0,1
15882,1,0,1.0,0.0,1
15883,2,0,1.0,0.0,1
15884,1,0,1.0,0.0,1
15885,2,0,1.0,0.0,1
15893,2,0,1.0,0.0,1
15894,1,0,1.0,0.0,1
15898,2,0,1.0,0.0,1
15899,1,0,1.0,0.0,1
15900,2,0,1.0,0.0,1
15901,2,0,1.0,0.0,1
15902,1,0,1.0,0.0,1
15903,2,0,1.0,0.0,1
15904,2,0,1.0,0.0,1
15920,0,1,0.0,1.0,1
15921,0,2,0.0,1.0,1
15922,0,1,0.0,1.0,1
15923,0,1,0.0,1.0,1
16072,1,0,1.0,0.0,1
16073,3,0,1.0,0.0,1
16074,4,0,1.0,0.0,1
16075,2,0,1.0,0.0,1
16076,4,0,1.0,0.0,1
16077,3,1,0.75,0.25,1
16078,0,2,0.0,1.0,1
16079,2,2,0.5,0.5,1
16080,2,0,1.0,0.0,1
16081,4,0,1.0,0.0,1
16082,4,0,1.0,0.0,1
16083,2,0,1.0,0.0,1
16084,4,0,1.0,0.0,1
16085,2,0,1.0,0.0,1
16086,4,0,1.0,0.0,1
16087,4,0,1.0,0.0,1
16088,2,0,1.0,0.0,1
16089,4,0,1.0,0.0,1
16090,2,0,1.0,0.0,1
16091,4,0,1.0,0.0,1
16092,4,0,1.0,0.0,1
16093,2,0,1.0,0.0,1
16094,4,0,1.0,0.0,1
16095,2,0,1.0,0.0,1
16096,4,0,1.0,0.0,1
16097,4,0,1.0,0.0,1
16098,2,0,1.0,0.0,1
16099,4,0,1.0,0.0,1
16100,2,0,1.0,0.0,1
16101,4,0,1.0,0.0,1
16102,4,0,1.0,0.0,1
16103,2,0,1.0,0.0,1
16104,4,0,1.0,0.0,1
16105,4,0,1.0,0.0,1
16106,2,0,1.0,0.0,1
16107,1,0,1.0,0.0,1
16110,2,0,1.0,0.0,1
16111,2,0,1.0,0.0,1
16112,4,0,1.0,0.0,1
16113,2,0,1.0,0.0,1
16114,4,0,1.0,0.0,1
16115,4,0,1.0,0.0,1
16116,1,0,1.0,0.0,1
16117,2,0,1.0,0.0,1
16118,1,0,1.0,0.0,1
16119,2,0,1.0,0.0,1
16121,1,0,1.0,0.0,1
16122,3,0,1.0,0.0,1
16124,1,0,1.0,0.0,1
16125,4,0,1.0,0.0,1
16126,2,0,1.0,0.0,1
16127,4,0,1.0,0.0,1
16128,2,0,1.0,0.0,1
16129,4,0,1.0,0.0,1
16130,4,0,1.0,0.0,1
16131,2,0,1.0,0.0,1
16132,4,0,1.0,0.0,1
16133,4,0,1.0,0.0,1
16139,0,1,0.0,1.0,1
16142,0,1,0.0,1.0,1
16144,0,2,0.0,1.0,1
16145,0,3,0.0,1.0,1
16149,0,1,0.0,1.0,1
16150,0,3,0.0,1.0,1
16151,0,1,0.0,1.0,1
16152,0,1,0.0,1.0,1
16302,1,0,1.0,0.0,1
16303,2,0,1.0,0.0,1
16304,1,0,1.0,0.0,1
16305,2,0,1.0,0.0,1
16306,1,1,0.5,0.5,1
16307,0,1,0.0,1.0,1
16308,1,1,0.5,0.5,1
16309,1,0,1.0,0.0,1
16310,2,0,1.0,0.0,1
16311,2,0,1.0,0.0,1
16312,1,0,1.0,0.0,1
16313,2,0,1.0,0.0,1
16314,1,0,1.0,0.0,1
16315,2,0,1.0,0.0,1
16316,2,0,1.0,0.0,1
16317,1,0,1.0,0.0,1
16318,2,0,1.0,0.0,1
16319,1,0,1.0,0.0,1
16320,2,0,1.0,0.0,1
16321,2,0,1.0,0.0,1
16322,1,0,1.0,0.0,1
16323,2,0,1.0,0.0,1
16324,1,0,1.0,0.0,1
16325,2,0,1.0,0.0,1
16326,2,0,1.0,0.0,1
16327,1,0,1.0,0.0,1
16328,2,0,1.0,0.0,1
16329,1,0,1.0,0.0,1
16330,2,0,1.0,0.0,1
16331,2,0,1.0,0.0,1
16332,1,0,1.0,0.0,1
16333,2,0,1.0,0.0,1
16334,1,0,1.0,0.0,1
16338,1,0,1.0,0.0,1
16339,2,0,1.0,0.0,1
16340,1,0,1.0,0.0,1
16341,2,0,1.0,0.0,1
16342,1,0,1.0,0.0,1
16343,2,0,1.0,0.0,1
16344,2,0,1.0,0.0,1
16345,1,0,1.0,0.0,1
16346,2,0,1.0,0.0,1
16347,1,0,1.0,0.0,1
16348,2,0,1.0,0.0,1
16349,2,0,1.0,0.0,1
16354,2,0,1.0,0.0,1
16355,1,0,1.0,0.0,1
16356,2,0,1.0,0.0,1
16357,1,0,1.0,0.0,1
16358,2,0,1.0,0.0,1
16359,2,0,1.0,0.0,1
16360,1,0,1.0,0.0,1
16361,2,0,1.0,0.0,1
16362,2,0,1.0,0.0,1
16368,0,1,0.0,1.0,1
16370,0,1,0.0,1.0,1
16371,0,2,0.0,1.0,1
16372,0,2,0.0,1.0,1
16373,0,1,0.0,1.0,1
16374,0,2,0.0,1.0,1
16375,0,1,0.0,1.0,1
16519,2,0,1.0,0.0,1
16520,1,0,1.0,0.0,1
16532,3,0,1.0,0.0,1
16533,2,0,1.0,0.0,1
16534,4,0,1.0,0.0,1
16535,3,1,0.75,0.25,1
16536,0,2,0.0,1.0,1
16537,4,0,1.0,0.0,1
16538,2,0,1.0,0.0,1
16539,4,0,1.0,0.0,1
16540,4,0,1.0,0.0,1
16541,2,0,1.0,0.0,1
16542,4,0,1.0,0.0,1
16543,2,0,1.0,0.0,1
16544,4,0,1.0,0.0,1
16545,4,0,1.0,0.0,1
16546,2,0,1.0,0.0,1
16547,4,0,1.0,0.0,1
16548,2,0,1.0,0.0,1
16549,4,0,1.0,0.0,1
16550,4,0,1.0,0.0,1
16551,2,0,1.0,0.0,1
16552,4,0,1.0,0.0,1
16553,2,0,1.0,0.0,1
16554,4,0,1.0,0.0,1
16555,4,0,1.0,0.0,1
16556,2,0,1.0,0.0,1
16557,4,0,1.0,0.0,1
16558,2,0,1.0,0.0,1
16559,4,0,1.0,0.0,1
16560,4,0,1.0,0.0,1
16561,2,0,1.0,0.0,1
16562,2,0,1.0,0.0,1
16567,2,0,1.0,0.0,1
16568,4,0,1.0,0.0,1
16569,1,0,1.0,0.0,1
16570,2,0,1.0,0.0,1
16571,1,0,1.0,0.0,1
16572,2,0,1.0,0.0,1
16573,4,0,1.0,0.0,1
16574,2,0,1.0,0.0,1
16575,4,0,1.0,0.0,1
16576,2,0,1.0,0.0,1
16577,4,0,1.0,0.0,1
16578,4,0,1.0,0.0,1
16579,2,0,1.0,0.0,1
16580,4,0,1.0,0.0,1
16581,1,0,1.0,0.0,1
16582,3,0,1.0,0.0,1
16583,4,0,1.0,0.0,1
16584,2,0,1.0,0.0,1
16585,4,0,1.0,0.0,1
16586,2,0,1.0,0.0,1
16587,4,0,1.0,0.0,1
16588,3,1,0.75,0.25,1
16589,2,0,1.0,0.0,1
16590,2,2,0.5,0.5,1
16591,2,0,1.0,0.0,1
16598,0,1,0.0,1.0,1
16599,0,2,0.0,1.0,1
16600,0,4,0.0,1.0,1
16601,0,4,0.0,1.0,1
16602,0,2,0.0,1.0,1
16603,0,4,0.0,1.0,1
16604,0,2,0.0,1.0,1
16743,2,0,1.0,0.0,1
16744,2,0,1.0,0.0,1
16745,2,0,1.0,0.0,1
16746,3,0,1.0,0.0,1
16747,2,0,1.0,0.0,1
16748,4,0,1.0,0.0,1
16749,2,0,1.0,0.0,1
16761,1,0,1.0,0.0,1
16762,2,0,1.0,0.0,1
16763,4,0,1.0,0.0,1
16764,4,0,1.0,0.0,1
16765,2,0,1.0,0.0,1
16766,4,0,1.0,0.0,1
16767,2,0,1.0,0.0,1
16768,4,0,1.0,0.0,1
16769,4,0,1.0,0.0,1
16770,2,0,1.0,0.0,1
16771,4,0,1.0,0.0,1
16772,2,0,1.0,0.0,1
16773,4,0,1.0,0.0,1
16774,4,0,1.0,0.0,1
16775,2,0,1.0,0.0,1
16776,4,0,1.0,0.0,1
16777,2,0,1.0,0.0,1
16778,4,0,1.0,0.0,1
16779,4,0,1.0,0.0,1
16780,2,0,1.0,0.0,1
16781,4,0,1.0,0.0,1
16782,2,0,1.0,0.0,1
16783,4,0,1.0,0.0,1
16784,4,0,1.0,0.0,1
16785,2,0,1.0,0.0,1
16786,4,0,1.0,0.0,1
16787,2,0,1.0,0.0,1
16788,2,0,1.0,0.0,1
16803,2,0,1.0,0.0,1
16804,4,0,1.0,0.0,1
16805,2,0,1.0,0.0,1
16806,4,0,1.0,0.0,1
16807,4,0,1.0,0.0,1
16808,2,0,1.0,0.0,1
16809,4,0,1.0,0.0,1
16810,2,0,1.0,0.0,1
16811,4,0,1.0,0.0,1
16812,4,0,1.0,0.0,1
16813,2,0,1.0,0.0,1
16814,4,0,1.0,0.0,1
16815,2,0,1.0,0.0,1
16816,4,0,1.0,0.0,1
16817,4,0,1.0,0.0,1
16818,1,1,0.5,0.5,1
16819,0,4,0.0,1.0,1
16820,1,1,0.5,0.5,1
16825,0,2,0.0,1.0,1
16826,0,2,0.0,1.0,1
16827,0,4,0.0,1.0,1
16828,0,2,0.0,1.0,1
16829,0,4,0.0,1.0,1
16830,0,4,0.0,1.0,1
16831,0,2,0.0,1.0,1
16832,0,4,0.0,1.0,1
16833,0,2,0.0,1.0,1
16972,2,0,1.0,0.0,1
16973,1,0,1.0,0.0,1
16974,2,0,1.0,0.0,1
16975,2,0,1.0,0.0,1
16976,1,0,1.0,0.0,1
16977,2,0,1.0,0.0,1
16991,1,0,1.0,0.0,1
16992,2,0,1.0,0.0,1
16993,2,0,1.0,0.0,1
16994,1,0,1.0,0.0,1
16995,1,0,1.0,0.0,1
16997,1,0,1.0,0.0,1
16998,2,0,1.0,0.0,1
16999,1,0,1.0,0.0,1
17000,2,0,1.0,0.0,1
17001,1,0,1.0,0.0,1
17002,2,0,1.0,0.0,1
17003,2,0,1.0,0.0,1
17004,1,0,1.0,0.0,1
17005,2,0,1.0,0.0,1
17006,1,0,1.0,0.0,1
17007,2,0,1.0,0.0,1
17008,2,0,1.0,0.0,1
17009,1,0,1.0,0.0,1
17010,2,0,1.0,0.0,1
17011,1,0,1.0,0.0,1
17012,2,0,1.0,0.0,1
17033,2,0,1.0,0.0,1
17034,1,0,1.0,0.0,1
17035,2,0,1.0,0.0,1
17036,2,0,1.0,0.0,1
17037,1,0,1.0,0.0,1
17038,2,0,1.0,0.0,1
17039,1,0,1.0,0.0,1
17040,2,0,1.0,0.0,1
17041,2,0,1.0,0.0,1
17042,1,0,1.0,0.0,1
17043,2,0,1.0,0.0,1
17044,1,0,1.0,0.0,1
17045,2,0,1.0,0.0,1
17046,2,0,1.0,0.0,1
17047,1,0,1.0,0.0,1
17048,0,2,0.0,1.0,1
17049,2,0,1.0,0.0,1
17050,1,0,1.0,0.0,1
17054,0,1,0.0,1.0,1
17055,0,1,0.0,1.0,1
17056,0,2,0.0,1.0,1
17057,0,1,0.0,1.0,1
17058,0,2,0.0,1.0,1
17198,4,0,1.0,0.0,1
17199,2,0,1.0,0.0,1
17200,1,0,1.0,0.0,1
17201,4,0,1.0,0.0,1
17202,2,0,1.0,0.0,1
17203,4,0,1.0,0.0,1
17204,4,0,1.0,0.0,1
17205,2,0,1.0,0.0,1
17206,1,0,1.0,0.0,1
17220,2,0,1.0,0.0,1
17221,0,2,0.0,1.0,1
17222,1,0,1.0,0.0,1
17227,2,0,1.0,0.0,1
17228,2,0,1.0,0.0,1
17229,4,0,1.0,0.0,1
17230,2,0,1.0,0.0,1
17231,4,0,1.0,0.0,1
17232,4,0,1.0,0.0,1
17233,2,0,1.0,0.0,1
17234,4,0,1.0,0.0,1
17235,2,0,1.0,0.0,1
17236,4,0,1.0,0.0,1
17237,4,0,1.0,0.0,1
17238,1,0,1.0,0.0,1
17254,1,0,1.0,0.0,1
17257,2,0,1.0,0.0,1
17258,1,0,1.0,0.0,1
17259,2,0,1.0,0.0,1
17260,4,0,1.0,0.0,1
17261,2,0,1.0,0.0,1
17262,4,0,1.0,0.0,1
17263,2,0,1.0,0.0,1
17264,4,0,1.0,0.0,1
17265,4,0,1.0,0.0,1
17266,2,0,1.0,0.0,1
17267,4,0,1.0,0.0,1
17268,2,0,1.0,0.0,1
17269,4,0,1.0,0.0,1
17270,4,0,1.0,0.0,1
17271,2,0,1.0,0.0,1
17272,4,0,1.0,0.0,1
17273,2,0,1.0,0.0,1
17274,4,0,1.0,0.0,1
17275,4,0,1.0,0.0,1
17276,2,0,1.0,0.0,1
17277,3,1,0.75,0.25,1
17278,4,0,1.0,0.0,1
17279,2,0,1.0,0.0,1
17283,0,3,0.0,1.0,1
17284,0,2,0.0,1.0,1
17285,0,1,0.0,1.0,1
17321,1,0,1.0,0.0,1
17322,2,0,1.0,0.0,1
17323,4,0,1.0,0.0,1
17324,1,0,1.0,0.0,1
17325,1,0,1.0,0.0,1
17427,3,0,1.0,0.0,1
17428,1,0,1.0,0.0,1
17429,2,0,1.0,0.0,1
17430,4,0,1.0,0.0,1
17431,2,0,1.0,0.0,1
17432,4,0,1.0,0.0,1
17433,2,0,1.0,0.0,1
17434,1,0,1.0,0.0,1
17457,2,0,1.0,0.0,1
17458,4,0,1.0,0.0,1
17459,2,0,1.0,0.0,1
17460,4,0,1.0,0.0,1
17461,4,0,1.0,0.0,1
17462,2,0,1.0,0.0,1
17463,4,0,1.0,0.0,1
17464,2,0,1.0,0.0,1
17465,2,0,1.0,0.0,1
17466,1,0,1.0,0.0,1
17481,4,0,1.0,0.0,1
17482,2,0,1.0,0.0,1
17483,4,0,1.0,0.0,1
17484,4,0,1.0,0.0,1
17485,2,0,1.0,0.0,1
17486,4,0,1.0,0.0,1
17487,2,0,1.0,0.0,1
17488,4,0,1.0,0.0,1
17489,4,0,1.0,0.0,1
17490,2,0,1.0,0.0,1
17491,4,0,1.0,0.0,1
17492,2,0,1.0,0.0,1
17493,4,0,1.0,0.0,1
17494,4,0,1.0,0.0,1
17495,2,0,1.0,0.0,1
17496,4,0,1.0,0.0,1
17497,2,0,1.0,0.0,1
17498,4,0,1.0,0.0,1
17499,4,0,1.0,0.0,1
17500,2,0,1.0,0.0,1
17501,4,0,1.0,0.0,1
17502,2,0,1.0,0.0,1
17503,4,0,1.0,0.0,1
17504,4,0,1.0,0.0,1
17505,2,0,1.0,0.0,1
17506,4,0,1.0,0.0,1
17507,2,0,1.0,0.0,1
17510,0,1,0.0,1.0,1
17511,0,3,0.0,1.0,1
17512,0,4,0.0,1.0,1
17549,1,0,1.0,0.0,1
17550,4,0,1.0,0.0,1
17551,2,0,1.0,0.0,1
17552,4,0,1.0,0.0,1
17553,2,0,1.0,0.0,1
17554,3,0,1.0,0.0,1
17656,1,0,1.0,0.0,1
17657,2,0,1.0,0.0,1
17658,1,0,1.0,0.0,1
17659,2,0,1.0,0.0,1
17660,1,0,1.0,0.0,1
17661,1,0,1.0,0.0,1
17672,1,0,1.0,0.0,1
17687,1,0,1.0,0.0,1
17688,1,0,1.0,0.0,1
17689,2,0,1.0,0.0,1
17690,2,0,1.0,0.0,1
17691,1,0,1.0,0.0,1
17692,2,0,1.0,0.0,1
17704,1,0,1.0,0.0,1
17705,1,0,1.0,0.0,1
17709,1,0,1.0,0.0,1
17710,2,0,1.0,0.0,1
17711,1,0,1.0,0.0,1
17712,2,0,1.0,0.0,1
17713,2,0,1.0,0.0,1
17714,1,0,1.0,0.0,1
17715,2,0,1.0,0.0,1
17716,1,0,1.0,0.0,1
17717,2,0,1.0,0.0,1
17718,2,0,1.0,0.0,1
17719,1,0,1.0,0.0,1
17720,2,0,1.0,0.0,1
17721,1,0,1.0,0.0,1
17722,2,0,1.0,0.0,1
17723,2,0,1.0,0.0,1
17724,1,0,1.0,0.0,1
17725,2,0,1.0,0.0,1
17726,1,0,1.0,0.0,1
17727,2,0,1.0,0.0,1
17728,2,0,1.0,0.0,1
17729,1,0,1.0,0.0,1
17730,2,0,1.0,0.0,1
17731,1,0,1.0,0.0,1
17732,2,0,1.0,0.0,1
17733,2,0,1.0,0.0,1
17734,1,0,1.0,0.0,1
17740,0,2,0.0,1.0,1
17741,0,2,0.0,1.0,1
17779,1,0,1.0,0.0,1
17780,1,0,1.0,0.0,1
17781,2,0,1.0,0.0,1
17782,1,0,1.0,0.0,1
17783,2,0,1.0,0.0,1
17886,2,0,1.0,0.0,1
17888,1,0,1.0,0.0,1
17889,2,0,1.0,0.0,1
17890,4,0,1.0,0.0,1
17892,2,0,1.0,0.0,1
17893,2,0,1.0,0.0,1
17901,1,0,1.0,0.0,1
17902,2,0,1.0,0.0,1
17903,3,0,1.0,0.0,1
17904,1,0,1.0,0.0,1
17905,1,0,1.0,0.0,1
17909,2,0,1.0,0.0,1
17910,2,0,1.0,0.0,1
17911,3,0,1.0,0.0,1
17912,1,0,1.0,0.0,1
17914,2,0,1.0,0.0,1
17915,1,0,1.0,0.0,1
17916,1,0,1.0,0.0,1
17918,2,0,1.0,0.0,1
17919,2,0,1.0,0.0,1
17920,1,0,1.0,0.0,1
17924,1,0,1.0,0.0,1
17925,1,0,1.0,0.0,1
17926,1,0,1.0,0.0,1
17927,1,0,1.0,0.0,1
17928,0,1,0.0,1.0,1
17929,0,1,0.0,1.0,1
17933,2,0,1.0,0.0,1
17934,2,0,1.0,0.0,1
17935,1,0,1.0,0.0,1
17936,1,0,1.0,0.0,1
17937,4,0,1.0,0.0,1
17938,2,0,1.0,0.0,1
17939,4,0,1.0,0.0,1
17940,2,0,1.0,0.0,1
17941,4,0,1.0,0.0,1
17942,4,0,1.0,0.0,1
17943,1,1,0.5,0.5,1
17944,2,2,0.5,0.5,1
17945,1,1,0.5,0.5,1
17946,4,0,1.0,0.0,1
17947,4,0,1.0,0.0,1
17948,2,0,1.0,0.0,1
17949,4,0,1.0,0.0,1
17950,2,0,1.0,0.0,1
17951,4,0,1.0,0.0,1
17952,4,0,1.0,0.0,1
17953,2,0,1.0,0.0,1
17954,4,0,1.0,0.0,1
17955,2,0,1.0,0.0,1
17956,4,0,1.0,0.0,1
17957,4,0,1.0,0.0,1
17958,1,0,1.0,0.0,1
17959,2,0,1.0,0.0,1
17960,1,0,1.0,0.0,1
17961,1,0,1.0,0.0,1
17967,0,2,0.0,1.0,1
17968,0,2,0.0,1.0,1
17969,2,2,0.5,0.5,1
17970,0,2,0.0,1.0,1
18010,3,0,1.0,0.0,1
18011,2,0,1.0,0.0,1
18012,4,0,1.0,0.0,1
18013,2,0,1.0,0.0,1
18118,1,0,1.0,0.0,1
18119,1,0,1.0,0.0,1
18122,1,0,1.0,0.0,1
18130,1,0,1.0,0.0,1
18131,1,0,1.0,0.0,1
18132,2,0,1.0,0.0,1
18133,1,0,1.0,0.0,1
18134,2,0,1.0,0.0,1
18137,1,0,1.0,0.0,1
18138,2,0,1.0,0.0,1
18139,1,0,1.0,0.0,1
18140,2,0,1.0,0.0,1
18141,1,0,1.0,0.0,1
18142,2,0,1.0,0.0,1
18143,2,0,1.0,0.0,1
18144,1,0,1.0,0.0,1
18145,2,0,1.0,0.0,1
18147,1,0,1.0,0.0,1
18152,2,0,1.0,0.0,1
18153,2,0,1.0,0.0,1
18154,1,0,1.0,0.0,1
18155,0,2,0.0,1.0,1
18156,1,0,1.0,0.0,1
18157,1,1,0.5,0.5,1
18158,2,0,1.0,0.0,1
18162,2,0,1.0,0.0,1
18163,2,0,1.0,0.0,1
18164,1,0,1.0,0.0,1
18165,1,0,1.0,0.0,1
18166,2,0,1.0,0.0,1
